course_url,course_name,absoulte_url
/course/edx-leading-in-a-complex-environment-9184,Leading in a Complex Environment,https://www.classcentral.com/course/edx-leading-in-a-complex-environment-9184
/course/edx-innovation-from-plan-to-product-10295,Innovation: From Plan to Product,https://www.classcentral.com/course/edx-innovation-from-plan-to-product-10295
/course/edx-thinking-acting-like-an-entrepreneur-8175,Thinking & Acting like an Entrepreneur,https://www.classcentral.com/course/edx-thinking-acting-like-an-entrepreneur-8175
/course/edx-strategic-management-from-insight-to-decision-8185,Strategic Management: From Insight to Decision,https://www.classcentral.com/course/edx-strategic-management-from-insight-to-decision-8185
/course/france-universite-numerique-creation-d-entreprises-innovantes-de-l-idee-a-la-start-up-4461,Création d'entreprises innovantes : de l'idée à la start-up,https://www.classcentral.com/course/france-universite-numerique-creation-d-entreprises-innovantes-de-l-idee-a-la-start-up-4461
/course/edx-project-finance-funding-projects-successfully-8451,Project Finance: Funding Projects Successfully,https://www.classcentral.com/course/edx-project-finance-funding-projects-successfully-8451
/course/edx-project-management-life-cycle-7287,Project Management Life Cycle,https://www.classcentral.com/course/edx-project-management-life-cycle-7287
/course/edx-best-practices-for-project-management-success-7288,Best Practices for Project Management Success,https://www.classcentral.com/course/edx-best-practices-for-project-management-success-7288
/course/edx-international-project-management-7289,International Project Management,https://www.classcentral.com/course/edx-international-project-management-7289
/course/introduction-to-assessment-of-people-at-work-11657,An Introduction to the Assessment of People at Work,https://www.classcentral.com/course/introduction-to-assessment-of-people-at-work-11657
/course/edx-global-business-strategy-11676,Global Business Strategy,https://www.classcentral.com/course/edx-global-business-strategy-11676
/course/understanding-financial-statements-11891,Understanding Financial Statements,https://www.classcentral.com/course/understanding-financial-statements-11891
/course/introduction-organisational-behaviour-11892,An Introduction to Organisational Behaviour: How to Understand Your People,https://www.classcentral.com/course/introduction-organisational-behaviour-11892
/course/edx-project-management-micromasters-capstone-exam-8251,Project Management MicroMasters Capstone Exam,https://www.classcentral.com/course/edx-project-management-micromasters-capstone-exam-8251
/course/demystifying-entrepreneurship-12454,Demystifying Entrepreneurship: How to Think like an Entrepreneur,https://www.classcentral.com/course/demystifying-entrepreneurship-12454
/course/fundamentals-of-leadership-theory-13202,Leadership Theory: The Basics,https://www.classcentral.com/course/fundamentals-of-leadership-theory-13202
/course/macro-environmental-analysis-and-business-strateg-13603,Macro Environmental Analysis and Business Strategy: An Introduction,https://www.classcentral.com/course/macro-environmental-analysis-and-business-strateg-13603
/course/project-initiation-13766,Project Initiation,https://www.classcentral.com/course/project-initiation-13766
/course/perspectives-on-entrepreneurship-13768,Perspectives on Entrepreneurship,https://www.classcentral.com/course/perspectives-on-entrepreneurship-13768
/course/foundations-of-project-management-13777,Foundations of Project Management,https://www.classcentral.com/course/foundations-of-project-management-13777
/course/sustainability-and-green-logistics-an-introductio-13783,Sustainability and Green Logistics: An Introduction,https://www.classcentral.com/course/sustainability-and-green-logistics-an-introductio-13783
/course/principles-global-management-logistics-assets-13784,Principles of Global Logistics Management,https://www.classcentral.com/course/principles-global-management-logistics-assets-13784
/course/acumen-lean-startup-principles-for-the-social-sector-2238,Lean Startup Principles for the Social Sector,https://www.classcentral.com/course/acumen-lean-startup-principles-for-the-social-sector-2238
/course/open-data-business-8153,Using Open Data for Digital Business,https://www.classcentral.com/course/open-data-business-8153
/course/excellence-in-spa-operations-12847,Excellence in Spa Operations,https://www.classcentral.com/course/excellence-in-spa-operations-12847
/course/edx-innovation-and-creativity-management-8184,Innovation and Creativity Management,https://www.classcentral.com/course/edx-innovation-and-creativity-management-8184
/course/edx-predictive-analytics-4867,Predictive Analytics,https://www.classcentral.com/course/edx-predictive-analytics-4867
/course/edx-decouvrir-le-marketing-3304,Découvrir le marketing,https://www.classcentral.com/course/edx-decouvrir-le-marketing-3304
/course/edx-the-business-of-mining-3651,The Business of Mining,https://www.classcentral.com/course/edx-the-business-of-mining-3651
/course/edx-organizational-design-creating-competitive-advantage-7882,Organizational Design: Creating Competitive Advantage,https://www.classcentral.com/course/edx-organizational-design-creating-competitive-advantage-7882
/course/edx-demand-and-supply-analytics-8206,Demand and Supply Analytics,https://www.classcentral.com/course/edx-demand-and-supply-analytics-8206
/course/edx-analytics-in-python-8210,Analytics in Python,https://www.classcentral.com/course/edx-analytics-in-python-8210
/course/edx-marketing-analytics-8214,Marketing Analytics,https://www.classcentral.com/course/edx-marketing-analytics-8214
/course/edx-people-management-7274,People Management,https://www.classcentral.com/course/edx-people-management-7274
/course/edx-effective-decision-making-dealing-with-business-complexity-11576,Effective Decision Making: Dealing with Business Complexity,https://www.classcentral.com/course/edx-effective-decision-making-dealing-with-business-complexity-11576
/course/market-segmentation-6391,The Digital Economy: Success through Market Segmentation,https://www.classcentral.com/course/market-segmentation-6391
/course/managing-the-household-balance-sheet-6396,Finance Fundamentals: Managing the Household Balance Sheet,https://www.classcentral.com/course/managing-the-household-balance-sheet-6396
/course/growing-as-a-manager-6266,Management and Leadership: Growing as a Manager,https://www.classcentral.com/course/growing-as-a-manager-6266
/course/edx-strategic-brand-management-8186,Strategic Brand Management,https://www.classcentral.com/course/edx-strategic-brand-management-8186
/course/managing-public-money-8867,Managing Public Money,https://www.classcentral.com/course/managing-public-money-8867
/course/workplace-empowerment-8883,Modern Empowerment in the Workplace,https://www.classcentral.com/course/workplace-empowerment-8883
/course/planning-your-personal-development-10555,Management and Leadership: Planning Your Personal Development,https://www.classcentral.com/course/planning-your-personal-development-10555
/course/acumen-social-impact-analysis-9704,Social Impact Analysis,https://www.classcentral.com/course/acumen-social-impact-analysis-9704
/course/edx-enterprise-data-management-13169,Enterprise Data Management,https://www.classcentral.com/course/edx-enterprise-data-management-13169
/course/edx-taxes-and-decision-making-13789,Taxes and Decision Making,https://www.classcentral.com/course/edx-taxes-and-decision-making-13789
/course/edx-supply-chain-dynamics-4807,Supply Chain Dynamics,https://www.classcentral.com/course/edx-supply-chain-dynamics-4807
/course/edx-financial-management-in-organizations-9109,Financial Management in Organizations,https://www.classcentral.com/course/edx-financial-management-in-organizations-9109
/course/independent-mooc-gestion-de-projet-2300,MOOC gestion de projet,https://www.classcentral.com/course/independent-mooc-gestion-de-projet-2300
/course/acumen-social-entrepreneurship-101-3665,Social Entrepreneurship 101,https://www.classcentral.com/course/acumen-social-entrepreneurship-101-3665
/course/edx-strategy-and-the-sustainable-enterprise-4081,Strategy and the Sustainable Enterprise,https://www.classcentral.com/course/edx-strategy-and-the-sustainable-enterprise-4081
/course/edx-leadership-and-influence-11672,Leadership and Influence,https://www.classcentral.com/course/edx-leadership-and-influence-11672
/course/edx-project-management-mastering-complexity-8249,Project Management: Mastering Complexity,https://www.classcentral.com/course/edx-project-management-mastering-complexity-8249
/course/edx-reputation-management-in-a-digital-world-6031,Reputation Management in a Digital World,https://www.classcentral.com/course/edx-reputation-management-in-a-digital-world-6031
/course/edx-online-marketing-strategies-8176,Online Marketing Strategies,https://www.classcentral.com/course/edx-online-marketing-strategies-8176
/course/edx-leading-digital-and-data-decision-making-16919,Leading Digital and Data Decision Making,https://www.classcentral.com/course/edx-leading-digital-and-data-decision-making-16919
/course/customer-engagement-6387,Business Fundamentals: Customer Engagement,https://www.classcentral.com/course/customer-engagement-6387
/course/finance-for-business-growth-6390,The Digital Economy: Finance for Business Growth,https://www.classcentral.com/course/finance-for-business-growth-6390
/course/investment-theory-and-practice-6395,Finance Fundamentals: Investment Theory and Practice,https://www.classcentral.com/course/investment-theory-and-practice-6395
/course/edx-buyer-behaviour-and-analysis-8170,Buyer Behaviour and Analysis,https://www.classcentral.com/course/edx-buyer-behaviour-and-analysis-8170
/course/france-universite-numerique-pilotage-des-organisations-et-processus-metiers-pilopro-s-2019-10840,Pilotage des organisations et processus métiers - PILOPRO's 2019,https://www.classcentral.com/course/france-universite-numerique-pilotage-des-organisations-et-processus-metiers-pilopro-s-2019-10840
/course/edx-accounting-and-finance-7273,Accounting and Finance,https://www.classcentral.com/course/edx-accounting-and-finance-7273
/course/edx-accounting-for-decision-making-7276,Accounting for Decision-Making,https://www.classcentral.com/course/edx-accounting-for-decision-making-7276
/course/edx-an-introduction-to-credit-risk-management-1528,An Introduction to Credit Risk Management,https://www.classcentral.com/course/edx-an-introduction-to-credit-risk-management-1528
/course/edx-introduction-to-investments-5999,Introduction to Investments,https://www.classcentral.com/course/edx-introduction-to-investments-5999
/course/project-management-6386,Business Fundamentals: Project Management,https://www.classcentral.com/course/project-management-6386
/course/supply-chain-management-6393,The Digital Economy: Effective Supply Chain Management,https://www.classcentral.com/course/supply-chain-management-6393
/course/financial-services-after-the-banking-crisis-6397,Finance Fundamentals: Financial Services after the Banking Crisis,https://www.classcentral.com/course/financial-services-after-the-banking-crisis-6397
/course/edx-digital-technology-and-innovation-13170,Digital Technology and Innovation,https://www.classcentral.com/course/edx-digital-technology-and-innovation-13170
/course/edx-supply-chain-design-4067,Supply Chain Design,https://www.classcentral.com/course/edx-supply-chain-design-4067
/course/edx-corporate-finance-5897,Corporate Finance,https://www.classcentral.com/course/edx-corporate-finance-5897
/course/edx-strategic-management-5929,Strategic Management,https://www.classcentral.com/course/edx-strategic-management-5929
/course/neuromarketing-1395,An Introduction to Consumer Neuroscience & Neuromarketing ,https://www.classcentral.com/course/neuromarketing-1395
/course/success-8087,The Science of Success: What Researchers Know that You Should Know,https://www.classcentral.com/course/success-8087
/course/forensicaccounting-2465,Forensic Accounting and Fraud Examination,https://www.classcentral.com/course/forensicaccounting-2465
/course/advcompstrategy-1856,Advanced Competitive Strategy,https://www.classcentral.com/course/advcompstrategy-1856
/course/independent-fundraising-connecting-with-donors-3910,Fundraising: Connecting with Donors,https://www.classcentral.com/course/independent-fundraising-connecting-with-donors-3910
/course/analytics-business-metrics-4357,Business Metrics for Data-Driven Companies,https://www.classcentral.com/course/analytics-business-metrics-4357
/course/regtech-11726,FinTech Security and Regulation (RegTech),https://www.classcentral.com/course/regtech-11726
/course/fintech-risk-management-12007,FinTech Risk Management,https://www.classcentral.com/course/fintech-risk-management-12007
/course/leadership-4209,Leadership Toolkit for Managers,https://www.classcentral.com/course/leadership-4209
/course/independent-social-impact-planning-for-success-11968,Social Impact: Planning for Success,https://www.classcentral.com/course/independent-social-impact-planning-for-success-11968
/course/independent-essentials-of-nonprofit-strategy-3906,Essentials of Nonprofit Strategy,https://www.classcentral.com/course/independent-essentials-of-nonprofit-strategy-3906
/course/independent-neurociencia-empresarial-siete-claves-para-la-pyme-11661,Neurociencia empresarial: siete claves para la PYME,https://www.classcentral.com/course/independent-neurociencia-empresarial-siete-claves-para-la-pyme-11661
/course/independent-emprendimiento-como-gestionar-el-desarrollo-tecnologico-de-una-startup-11663,Emprendimiento: cómo gestionar el desarrollo tecnológico de una startup,https://www.classcentral.com/course/independent-emprendimiento-como-gestionar-el-desarrollo-tecnologico-de-una-startup-11663
/course/hotel-market-analysis-valuation-12848,How to Perform a Hotel Market Analysis and Valuation,https://www.classcentral.com/course/hotel-market-analysis-valuation-12848
/course/how-is-my-food-made-14494,How is Food Made? Understanding Processed Food,https://www.classcentral.com/course/how-is-my-food-made-14494
/course/construction-quality-15126,Construction Quality Management,https://www.classcentral.com/course/construction-quality-15126
/course/edx-alianzas-un-vehiculo-para-lograr-el-desarrollo-sostenible-14524,Alianzas: un vehículo para lograr el desarrollo sostenible,https://www.classcentral.com/course/edx-alianzas-un-vehiculo-para-lograr-el-desarrollo-sostenible-14524
/course/visionary-leadership-meaning-maker-12168,"Visionary leadership, identity & motivation: Become a meaning maker",https://www.classcentral.com/course/visionary-leadership-meaning-maker-12168
/course/fe2-1015,Financial Engineering and Risk Management Part II,https://www.classcentral.com/course/fe2-1015
/course/innovationarts-2390,Leading Innovation in Arts and Culture,https://www.classcentral.com/course/innovationarts-2390
/course/supplychain-2065,Supply Chain Management: A Learning Perspective ,https://www.classcentral.com/course/supplychain-2065
/course/social-impact-2136,Social Impact Strategy: Tools for Entrepreneurs and Innovators,https://www.classcentral.com/course/social-impact-2136
/course/surviving-disruptive-technologies-556,Surviving Disruptive Technologies (On Demand),https://www.classcentral.com/course/surviving-disruptive-technologies-556
/course/mafash-1374,Management of Fashion and Luxury Companies,https://www.classcentral.com/course/mafash-1374
/course/infrafinance-1380,Financing and Investing in Infrastructure,https://www.classcentral.com/course/infrafinance-1380
/course/leadership21st-1411,Leadership in 21st Century Organizations,https://www.classcentral.com/course/leadership21st-1411
/course/socialentrepeneur-1413,Social Entrepreneurship,https://www.classcentral.com/course/socialentrepeneur-1413
/course/competitivestrategyzh-2848,竞争策略（中文版）,https://www.classcentral.com/course/competitivestrategyzh-2848
/course/gap-2575,Gestão para a Aprendizagem: Módulo Gestão Estratégica,https://www.classcentral.com/course/gap-2575
/course/empreendedorismo-2577,O Empreendedorismo e as Competências do Empreendedor,https://www.classcentral.com/course/empreendedorismo-2577
/course/giving2-2481,Giving 2.0: The MOOC,https://www.classcentral.com/course/giving2-2481
/course/artsculturestrategy-2678,Arts and Culture Strategy,https://www.classcentral.com/course/artsculturestrategy-2678
/course/globalbusiness2-2699,International Business II,https://www.classcentral.com/course/globalbusiness2-2699
/course/brand-3929,"Brand Management: Aligning Business, Brand and Behaviour",https://www.classcentral.com/course/brand-3929
/course/food-beverage-management-3498,Food & Beverage Management,https://www.classcentral.com/course/food-beverage-management-3498
/course/marketing-channels-2748,Digital Media and Marketing Principles,https://www.classcentral.com/course/marketing-channels-2748
/course/marketing-plan-2749,Digital Media and Marketing Strategies,https://www.classcentral.com/course/marketing-plan-2749
/course/entrepchangement-2903,Devenir entrepreneur du changement,https://www.classcentral.com/course/entrepchangement-2903
/course/adsoc-2487,Advertising and Society,https://www.classcentral.com/course/adsoc-2487
/course/fundamentalsofhoteldistribution-4300,The fundamentals of hotel distribution,https://www.classcentral.com/course/fundamentalsofhoteldistribution-4300
/course/fundamentals-of-revenue-management-4301,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,https://www.classcentral.com/course/fundamentals-of-revenue-management-4301
/course/strategic-planning-execution-4311,Strategic Planning and Execution,https://www.classcentral.com/course/strategic-planning-execution-4311
/course/case-studies-business-analytics-accentur-4369,Case studies in business analytics with ACCENTURE,https://www.classcentral.com/course/case-studies-business-analytics-accentur-4369
/course/demandmanagement-4274,Demand management: Breaking down today’s commercial silos,https://www.classcentral.com/course/demandmanagement-4274
/course/strategy-implementation-4330,Strategy Implementation,https://www.classcentral.com/course/strategy-implementation-4330
/course/valuation-3328,Alternative Approaches to Valuation and Investment,https://www.classcentral.com/course/valuation-3328
/course/valuecreation-3329,Corporate Financial Decision-Making for Value Creation,https://www.classcentral.com/course/valuecreation-3329
/course/advanced-competitive-strategy-zh-4202,高阶竞争策略（中文版）,https://www.classcentral.com/course/advanced-competitive-strategy-zh-4202
/course/wharton-operations-analytics-4204,Operations Analytics,https://www.classcentral.com/course/wharton-operations-analytics-4204
/course/strategy-formulation-4207,Strategy Formulation,https://www.classcentral.com/course/strategy-formulation-4207
/course/business-growth-strategy-4259,Business Growth Strategy,https://www.classcentral.com/course/business-growth-strategy-4259
/course/accounting-analytics-4166,Accounting Analytics,https://www.classcentral.com/course/accounting-analytics-4166
/course/virtual-fishers-of-men-4448,"«Ловцы человеков» или социальные сети в медиа, бизнесе, рекрутинге и образовании",https://www.classcentral.com/course/virtual-fishers-of-men-4448
/course/foundations-marketing-analytics-4370,Foundations of marketing analytics,https://www.classcentral.com/course/foundations-marketing-analytics-4370
/course/ingles-empresarial-gestion-liderazgo-4597,Inglés Empresarial: Gestión y Liderazgo ,https://www.classcentral.com/course/ingles-empresarial-gestion-liderazgo-4597
/course/personal-financial-management-5400,Управление личными финансами,https://www.classcentral.com/course/personal-financial-management-5400
/course/entrepreneuriatquichangelemonde-6202,L'entrepreneuriat social : de l'envie au projet,https://www.classcentral.com/course/entrepreneuriatquichangelemonde-6202
/course/marketing-mix-6214,Marketing Mix Fundamentals,https://www.classcentral.com/course/marketing-mix-6214
/course/positioning-6215,Positioning: What you need for a successful Marketing Strategy,https://www.classcentral.com/course/positioning-6215
/course/redes-sociales-estrategias-7085,Estrategias de  Redes Sociales,https://www.classcentral.com/course/redes-sociales-estrategias-7085
/course/marketing-management-two-6761,Marketing Management II,https://www.classcentral.com/course/marketing-management-two-6761
/course/fundamentos-marketing-mix-6819,Fundamentos del marketing mix,https://www.classcentral.com/course/fundamentos-marketing-mix-6819
/course/investigacion-de-mercados-6823,Investigación de mercados y comportamiento del consumidor,https://www.classcentral.com/course/investigacion-de-mercados-6823
/course/decision-making-6852,Data-driven Decision Making,https://www.classcentral.com/course/decision-making-6852
/course/finance-for-non-financial-managers-6948,Finance for Non-Financial Managers,https://www.classcentral.com/course/finance-for-non-financial-managers-6948
/course/financial-ratios-6973,Financial Analysis for Startups,https://www.classcentral.com/course/financial-ratios-6973
/course/valuation-multiples-6974,Valuation for Startups Using Multiple Approach,https://www.classcentral.com/course/valuation-multiples-6974
/course/social-media-data-analytics-7019,Social Media Data Analytics,https://www.classcentral.com/course/social-media-data-analytics-7019
/course/investment-strategies-portfolio-analysis-7030,Investment Strategies and Portfolio Analysis,https://www.classcentral.com/course/investment-strategies-portfolio-analysis-7030
/course/social-impact-growth-7036,Unleashing the Impact of your Social Enterprise,https://www.classcentral.com/course/social-impact-growth-7036
/course/biases-portfolio-selection-7037,Biases and Portfolio Selection,https://www.classcentral.com/course/biases-portfolio-selection-7037
/course/portfolio-selection-risk-management-7039,Portfolio Selection and Risk Management,https://www.classcentral.com/course/portfolio-selection-risk-management-7039
/course/financial-accounting-6726,Accounting: Principles of Financial Accounting,https://www.classcentral.com/course/financial-accounting-6726
/course/meaningful-marketing-insights-6913,Meaningful Marketing Insights,https://www.classcentral.com/course/meaningful-marketing-insights-6913
/course/uncertainty-marketing-decisions-6914,Managing Uncertainty in Marketing Analytics,https://www.classcentral.com/course/uncertainty-marketing-decisions-6914
/course/planning-6922,Supply Chain Planning,https://www.classcentral.com/course/planning-6922
/course/operations-6925,Supply Chain Operations,https://www.classcentral.com/course/operations-6925
/course/supply-chain-logistics-6929,Supply Chain Logistics,https://www.classcentral.com/course/supply-chain-logistics-6929
/course/supply-chain-management-strategy-6935,Supply Chain Management Strategy,https://www.classcentral.com/course/supply-chain-management-strategy-6935
/course/capital-markets-financial-institutes-7348,"Рынки капитала и финансовые институты или ""О чужих деньгах""",https://www.classcentral.com/course/capital-markets-financial-institutes-7348
/course/it-project-management-7183,IT Project Management,https://www.classcentral.com/course/it-project-management-7183
/course/business-tech-project-7185,Capstone Project: Business Technology Management,https://www.classcentral.com/course/business-tech-project-7185
/course/accounting-finance-7186,Accounting and Finance for IT professionals,https://www.classcentral.com/course/accounting-finance-7186
/course/emotional-intelligence-in-leadership-7188,Leadership and Emotional Intelligence ,https://www.classcentral.com/course/emotional-intelligence-in-leadership-7188
/course/managing-people-iese-7248,Organizational Behavior: How to Manage People,https://www.classcentral.com/course/managing-people-iese-7248
/course/marketing-customers-7250,Marketing: Customer Needs and Wants,https://www.classcentral.com/course/marketing-customers-7250
/course/matematicas-7133,Matemáticas financieras,https://www.classcentral.com/course/matematicas-7133
/course/resultados-7135,Administración para obtener resultados,https://www.classcentral.com/course/resultados-7135
/course/orden-7140,Orden y manejo del tiempo,https://www.classcentral.com/course/orden-7140
/course/valuacionempresas-7142,Valuación de empresas ,https://www.classcentral.com/course/valuacionempresas-7142
/course/construction-cost-estimating-7106,Construction Cost Estimating and Cost Control,https://www.classcentral.com/course/construction-cost-estimating-7106
/course/construction-scheduling-7114,Construction Scheduling,https://www.classcentral.com/course/construction-scheduling-7114
/course/continuous-learning-culture-7120,Creating a Team Culture of Continuous Learning,https://www.classcentral.com/course/continuous-learning-culture-7120
/course/high-performing-teams-7121,Building High-Performing Teams,https://www.classcentral.com/course/high-performing-teams-7121
/course/strategic-innovation-7414,Strategic Innovation Toolkit for Managers,https://www.classcentral.com/course/strategic-innovation-7414
/course/oral-communication-7425,Oral Communication for Engineering Leaders,https://www.classcentral.com/course/oral-communication-7425
/course/negocios-internacionales2-4941,Negocios Internacionales II,https://www.classcentral.com/course/negocios-internacionales2-4941
/course/intro-redes-sociales-4626,Introducción a las redes sociales. Sus objetivos y métricas. ,https://www.classcentral.com/course/intro-redes-sociales-4626
/course/finanzas-empresariales-4633,Fundamentos de Finanzas Empresariales ,https://www.classcentral.com/course/finanzas-empresariales-4633
/course/planificacion-proyectos-4647,Iniciación y Planificación de Proyectos,https://www.classcentral.com/course/planificacion-proyectos-4647
/course/redes-sociales-caracteristicas-4649,Beneficios y características de las redes sociales más significativas,https://www.classcentral.com/course/redes-sociales-caracteristicas-4649
/course/zhenge-beida-zaixian-chuangye-5916,真格—北大在线创业课堂,https://www.classcentral.com/course/zhenge-beida-zaixian-chuangye-5916
/course/financial-markets-intro-6178,Introduction to Financial Markets,https://www.classcentral.com/course/financial-markets-intro-6178
/course/business-accounting-6191,Accounting for Business Decision Making: Measurement and Operational Decisions,https://www.classcentral.com/course/business-accounting-6191
/course/finance-markets-6192,Finance for Everyone: Markets,https://www.classcentral.com/course/finance-markets-6192
/course/business-assessment-6194,Accounting for Business Decision Making: Strategy Assessment and Control,https://www.classcentral.com/course/business-assessment-6194
/course/strategy-law-ethics-6195,"Making Successful Decisions through the Strategy, Law & Ethics Model",https://www.classcentral.com/course/strategy-law-ethics-6195
/course/investment-philosophy-6196,Investment Strategy,https://www.classcentral.com/course/investment-philosophy-6196
/course/appreciative-inquiry-5847,Leading Positive Change through Appreciative Inquiry,https://www.classcentral.com/course/appreciative-inquiry-5847
/course/estrategia-precios-5979,Estrategia de precios,https://www.classcentral.com/course/estrategia-precios-5979
/course/canal-distribucion-5985,Gestión del canal de distribución y retailing    ,https://www.classcentral.com/course/canal-distribucion-5985
/course/gestion-marca-producto-5989,Gestión de marca y producto,https://www.classcentral.com/course/gestion-marca-producto-5989
/course/designing-organization-5249,Designing the Organization: From Strategy to Organizational Structure,https://www.classcentral.com/course/designing-organization-5249
/course/kuaisu-xuexi-5575,快速学习,https://www.classcentral.com/course/kuaisu-xuexi-5575
/course/coaching-expectations-performance-5534,Setting Expectations & Assessing Performance Issues,https://www.classcentral.com/course/coaching-expectations-performance-5534
/course/seo-tactics-5535,Advanced Content and Social Tactics to Optimize SEO,https://www.classcentral.com/course/seo-tactics-5535
/course/international-b2b-marketing-5542,International B2B (Business to Business) Marketing,https://www.classcentral.com/course/international-b2b-marketing-5542
/course/wharton-risk-models-5546,Modeling Risk and Realities,https://www.classcentral.com/course/wharton-risk-models-5546
/course/howtostartabusiness5-5558,Launch Strategy: 5 Steps to Capstone Experience,https://www.classcentral.com/course/howtostartabusiness5-5558
/course/intro-international-marketing-5506,Intro to International Marketing,https://www.classcentral.com/course/intro-international-marketing-5506
/course/international-marketing-entry-execution-5507,International Marketing Entry and Execution,https://www.classcentral.com/course/international-marketing-entry-execution-5507
/course/integrated-marketing-communications-5509,"Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more",https://www.classcentral.com/course/integrated-marketing-communications-5509
/course/managing-employee-compensation-5510,Managing Employee Compensation,https://www.classcentral.com/course/managing-employee-compensation-5510
/course/optimizing-web-search-5512,Optimizing a Website for Search,https://www.classcentral.com/course/optimizing-web-search-5512
/course/investment-returns-long-run-5514,Securing Investment Returns in the Long Run,https://www.classcentral.com/course/investment-returns-long-run-5514
/course/meeting-investors-goals-5515,Meeting Investors' Goals,https://www.classcentral.com/course/meeting-investors-goals-5515
/course/managing-as-a-coach-5519,Managing as a Coach,https://www.classcentral.com/course/managing-as-a-coach-5519
/course/gestion-de-productividad-5521,Introducción a la Calidad,https://www.classcentral.com/course/gestion-de-productividad-5521
/course/managing-employee-performance-5528,Managing Employee Performance,https://www.classcentral.com/course/managing-employee-performance-5528
/course/wharton-quantitative-modeling-fundamenta-5448,Fundamentals of Quantitative Modeling,https://www.classcentral.com/course/wharton-quantitative-modeling-fundamenta-5448
/course/advanced-seo-strategies-5608,Advanced Search Engine Optimization Strategies,https://www.classcentral.com/course/advanced-seo-strategies-5608
/course/seo-fundamentals-5484,Search Engine Optimization Fundamentals,https://www.classcentral.com/course/seo-fundamentals-5484
/course/intro-seo-5488,Introduction to Search Engine Optimization,https://www.classcentral.com/course/intro-seo-5488
/course/portfolio-risk-management-5490,Portfolio and Risk Management,https://www.classcentral.com/course/portfolio-risk-management-5490
/course/startup-entrepreneurship-from-idea-to-st-5498,From Idea to Startup,https://www.classcentral.com/course/startup-entrepreneurship-from-idea-to-st-5498
/course/growth-strategy-5466,Entrepreneurship 3: Growth Strategies,https://www.classcentral.com/course/growth-strategy-5466
/course/wharton-entrepreneurship-opportunity-5467,Entrepreneurship 1: Developing the Opportunity,https://www.classcentral.com/course/wharton-entrepreneurship-opportunity-5467
/course/leadership-skills-7752,Building Your Leadership Skills,https://www.classcentral.com/course/leadership-skills-7752
/course/leadership-development-planning-7768,Personal Leadership Development Planning and Leading High Performing Teams,https://www.classcentral.com/course/leadership-development-planning-7768
/course/dataviz-visual-analytics-7621,Visual Analytics with Tableau,https://www.classcentral.com/course/dataviz-visual-analytics-7621
/course/interest-rate-models-7662,Interest Rate Models,https://www.classcentral.com/course/interest-rate-models-7662
/course/auditing-part1-conceptual-foundations-11798,Auditing I: Conceptual Foundations of Auditing,https://www.classcentral.com/course/auditing-part1-conceptual-foundations-11798
/course/creating-innovation-8276,Creating Innovation,https://www.classcentral.com/course/creating-innovation-8276
/course/evaluaciondeinversiones-8036,Evaluación de inversiones en Bienes de Capital ,https://www.classcentral.com/course/evaluaciondeinversiones-8036
/course/professional-skills-networking-8038,Professional Skills for International Business,https://www.classcentral.com/course/professional-skills-networking-8038
/course/marketing-strategy-entrepreneurs-8039,Marketing Strategy for Entrepreneurs,https://www.classcentral.com/course/marketing-strategy-entrepreneurs-8039
/course/quantitative-foundations-international-b-8042,Quantitative Foundations for International Business,https://www.classcentral.com/course/quantitative-foundations-international-b-8042
/course/marketing-stp-crm-7804,行銷典範轉移: 變動中的消費世界 (Marketing in a changing world),https://www.classcentral.com/course/marketing-stp-crm-7804
/course/france-universite-numerique-le-risque-de-credit-des-modeles-au-pilotage-de-la-banque-10992,Le risque de crédit : des modèles au pilotage de la banque,https://www.classcentral.com/course/france-universite-numerique-le-risque-de-credit-des-modeles-au-pilotage-de-la-banque-10992
/course/digital-business-models-7790,Digital Business Models,https://www.classcentral.com/course/digital-business-models-7790
/course/commercialization-of-technology-7802,Коммерциализация технологий в промышленном комплексе,https://www.classcentral.com/course/commercialization-of-technology-7802
/course/osnovy-risk-menedzhmenta-v-banke-9214,Основы риск-менеджмента в Банке,https://www.classcentral.com/course/osnovy-risk-menedzhmenta-v-banke-9214
/course/strategic-business-management-microecono-9220,Strategic Business Management - Microeconomics,https://www.classcentral.com/course/strategic-business-management-microecono-9220
/course/strategic-business-management-macroecono-9221,Strategic Business Management - Macroeconomics,https://www.classcentral.com/course/strategic-business-management-macroecono-9221
/course/logist-9195,Логистика,https://www.classcentral.com/course/logist-9195
/course/marketing-research-report-9456,Research Report: Delivering Insights,https://www.classcentral.com/course/marketing-research-report-9456
/course/sustainable-business-9463,First Steps in Making the Business Case for Sustainability,https://www.classcentral.com/course/sustainable-business-9463
/course/sustainable-business-changes-9465,"Sustainable Business: Big Issues, Big Changes",https://www.classcentral.com/course/sustainable-business-changes-9465
/course/sustainability-proposal-9466,Capstone: Creating A Sustainability Proposal,https://www.classcentral.com/course/sustainability-proposal-9466
/course/excel-essentials-9638,Excel Skills for Business: Essentials,https://www.classcentral.com/course/excel-essentials-9638
/course/excel-intermediate-1-9640,Excel Skills for Business: Intermediate I,https://www.classcentral.com/course/excel-intermediate-1-9640
/course/excel-intermediate-2-9641,Excel Skills for Business: Intermediate II,https://www.classcentral.com/course/excel-intermediate-2-9641
